date_time,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90
2024-01-06 05:00:00,6229.0,6128,6027.0
2024-01-06 05:30:00,6271.0,6170,6068.0
2024-01-06 06:00:00,6291.0,6189,6087.0
2024-01-06 06:30:00,6245.0,6144,6043.0
2024-01-06 07:00:00,6149.0,6050,5950.0
2024-01-06 07:30:00,6034.0,5936,5839.0
2024-01-06 08:00:00,6018.0,5921,5823.0
2024-01-06 08:30:00,5690.0,5598,5506.0
2024-01-06 09:00:00,5618.0,5527,5437.0
2024-01-06 09:30:00,5463.0,5375,5286.0
2024-01-06 10:00:00,5443.0,5355,5267.0
2024-01-06 10:30:00,5402.0,5315,5227.0
2024-01-06 11:00:00,5302.0,5216,5130.0
2024-01-06 11:30:00,5004.0,4923,4842.0
2024-01-06 12:00:00,5155.0,5071,4988.0
2024-01-06 12:30:00,5077.0,4995,4913.0
2024-01-06 13:00:00,5155.0,5072,4989.0
2024-01-06 13:30:00,5183.0,5099,5016.0
2024-01-06 14:00:00,5363.0,5276,5189.0
2024-01-06 14:30:00,5585.0,5495,5404.0
2024-01-06 15:00:00,5709.0,5617,5524.0
2024-01-06 15:30:00,6111.0,6012,5913.0
2024-01-06 16:00:00,6378.0,6274,6171.0
2024-01-06 16:30:00,6689.0,6581,6472.0
2024-01-06 17:00:00,7146.0,7030,6915.0
2024-01-06 17:30:00,7489.0,7368,7247.0
2024-01-06 18:00:00,7872.0,7745,7617.0
2024-01-06 18:30:00,7987.0,7857,7728.0
2024-01-06 19:00:00,8087.0,7956,7825.0
2024-01-06 19:30:00,8091.0,7960,7829.0
2024-01-06 20:00:00,8135.0,8004,7872.0
2024-01-06 20:30:00,8030.0,7900,7770.0
2024-01-06 21:00:00,7850.0,7723,7596.0
2024-01-06 21:30:00,7723.0,7598,7473.0
2024-01-06 22:00:00,7658.0,7534,7410.0
2024-01-06 22:30:00,7568.0,7446,7323.0
2024-01-06 23:00:00,7342.0,7223,7104.0
2024-01-06 23:30:00,7140.0,7025,6909.0
2024-01-07 00:00:00,7003.0,6875,6747.0
2024-01-07 00:30:00,6826.0,6697,6568.0
2024-01-07 01:00:00,6662.0,6536,6410.0
2024-01-07 01:30:00,6411.0,6290,6168.0
2024-01-07 02:00:00,6287.0,6168,6049.0
2024-01-07 02:30:00,6177.0,6061,5944.0
2024-01-07 03:00:00,6093.0,5978,5863.0
2024-01-07 03:30:00,6059.0,5944,5830.0
2024-01-07 04:00:00,6039.0,5924,5810.0
2024-01-07 04:30:00,6055.0,5941,5826.0
2024-01-07 05:00:00,6155.0,6039,5922.0
2024-01-07 05:30:00,6172.0,6055,5938.0
2024-01-07 06:00:00,6038.0,5924,5810.0
2024-01-07 06:30:00,5999.0,5885,5772.0
2024-01-07 07:00:00,5948.0,5835,5723.0
2024-01-07 07:30:00,5918.0,5806,5694.0
2024-01-07 08:00:00,5467.0,5364,5260.0
2024-01-07 08:30:00,5477.0,5374,5270.0
2024-01-07 09:00:00,5540.0,5435,5331.0
2024-01-07 09:30:00,5460.0,5357,5254.0
2024-01-07 10:00:00,5275.0,5176,5076.0
2024-01-07 10:30:00,5082.0,4986,4890.0
2024-01-07 11:00:00,5165.0,5067,4970.0
2024-01-07 11:30:00,5146.0,5049,4951.0
2024-01-07 12:00:00,5257.0,5157,5058.0
2024-01-07 12:30:00,5305.0,5205,5105.0
2024-01-07 13:00:00,5494.0,5390,5287.0
2024-01-07 13:30:00,5792.0,5682,5573.0
2024-01-07 14:00:00,5894.0,5783,5671.0
2024-01-07 14:30:00,6345.0,6225,6105.0
2024-01-07 15:00:00,6595.0,6470,6346.0
2024-01-07 15:30:00,6881.0,6751,6621.0
2024-01-07 16:00:00,7017.0,6884,6751.0
2024-01-07 16:30:00,7625.0,7481,7337.0
2024-01-07 17:00:00,8322.0,8165,8007.0
2024-01-07 17:30:00,8401.0,8242,8083.0
2024-01-07 18:00:00,8903.0,8735,8567.0
2024-01-07 18:30:00,8928.0,8759,8590.0
2024-01-07 19:00:00,8946.0,8777,8608.0
2024-01-07 19:30:00,8864.0,8696,8528.0
2024-01-07 20:00:00,8798.0,8632,8466.0
2024-01-07 20:30:00,8607.0,8444,8281.0
2024-01-07 21:00:00,8341.0,8183,8025.0
2024-01-07 21:30:00,8156.0,8002,7847.0
2024-01-07 22:00:00,7992.0,7841,7690.0
2024-01-07 22:30:00,7874.0,7725,7576.0
2024-01-07 23:00:00,7588.0,7445,7301.0
2024-01-07 23:30:00,7410.0,7270,7130.0
2024-01-08 00:00:00,7266.0,7096,6927.0
2024-01-08 00:30:00,7037.0,6912,6786.0
2024-01-08 01:00:00,6858.0,6736,6613.0
2024-01-08 01:30:00,6612.0,6494,6376.0
2024-01-08 02:00:00,6512.0,6396,6279.0
2024-01-08 02:30:00,6427.0,6312,6198.0
2024-01-08 03:00:00,6385.0,6271,6157.0
2024-01-08 03:30:00,6388.0,6273,6159.0
2024-01-08 04:00:00,6419.0,6305,6190.0
2024-01-08 04:30:00,6574.0,6457,6340.0
2024-01-08 05:00:00,6732.0,6612,6491.0
2024-01-08 05:30:00,6980.0,6856,6731.0
2024-01-08 06:00:00,7164.0,7036,6908.0
2024-01-08 06:30:00,7352.0,7221,7089.0
2024-01-08 07:00:00,7437.0,7304,7171.0
2024-01-08 07:30:00,7821.0,7681,7542.0
2024-01-08 08:00:00,7697.0,7559,7422.0
2024-01-08 08:30:00,8075.0,7931,7787.0
2024-01-08 09:00:00,8266.0,8118,7970.0
2024-01-08 09:30:00,8327.0,8178,8029.0
2024-01-08 10:00:00,8450.0,8299,8148.0
2024-01-08 10:30:00,8376.0,8227,8077.0
2024-01-08 11:00:00,8063.0,7919,7775.0
2024-01-08 11:30:00,7916.0,7775,7633.0
2024-01-08 12:00:00,7989.0,7847,7704.0
2024-01-08 12:30:00,7983.0,7841,7698.0
2024-01-08 13:00:00,8389.0,8240,8090.0
2024-01-08 13:30:00,8482.0,8330,8179.0
2024-01-08 14:00:00,8572.0,8419,8266.0
2024-01-08 14:30:00,8514.0,8362,8210.0
2024-01-08 15:00:00,8409.0,8259,8108.0
2024-01-08 15:30:00,8454.0,8303,8152.0
2024-01-08 16:00:00,8453.0,8302,8151.0
2024-01-08 16:30:00,8759.0,8603,8446.0
2024-01-08 17:00:00,9017.0,8856,8695.0
2024-01-08 17:30:00,8944.0,8785,8625.0
2024-01-08 18:00:00,9060.0,8898,8736.0
2024-01-08 18:30:00,8931.0,8771,8612.0
2024-01-08 19:00:00,8798.0,8641,8484.0
2024-01-08 19:30:00,8843.0,8685,8527.0
2024-01-08 20:00:00,8832.0,8675,8517.0
2024-01-08 20:30:00,8711.0,8555,8399.0
2024-01-08 21:00:00,8453.0,8302,8151.0
2024-01-08 21:30:00,8352.0,8203,8054.0
2024-01-08 22:00:00,8224.0,8077,7930.0
2024-01-08 22:30:00,8097.0,7953,7808.0
2024-01-08 23:00:00,7871.0,7731,7590.0
2024-01-08 23:30:00,7647.0,7511,7374.0
2024-01-09 00:00:00,7535.0,7372,7209.0
2024-01-09 00:30:00,7237.0,7108,6979.0
2024-01-09 01:00:00,7062.0,6936,6809.0
2024-01-09 01:30:00,6780.0,6659,6538.0
2024-01-09 02:00:00,6624.0,6506,6387.0
2024-01-09 02:30:00,6523.0,6407,6290.0
2024-01-09 03:00:00,6445.0,6330,6215.0
2024-01-09 03:30:00,6462.0,6346,6231.0
2024-01-09 04:00:00,6502.0,6386,6270.0
2024-01-09 04:30:00,6631.0,6512,6394.0
2024-01-09 05:00:00,6803.0,6682,6560.0
2024-01-09 05:30:00,7075.0,6948,6822.0
2024-01-09 06:00:00,7310.0,7179,7049.0
2024-01-09 06:30:00,7467.0,7334,7201.0
2024-01-09 07:00:00,7653.0,7516,7380.0
2024-01-09 07:30:00,7747.0,7608,7470.0
2024-01-09 08:00:00,7655.0,7519,7382.0
2024-01-09 08:30:00,7463.0,7330,7196.0
2024-01-09 09:00:00,7333.0,7202,7071.0
2024-01-09 09:30:00,7417.0,7285,7152.0
2024-01-09 10:00:00,7087.0,6961,6834.0
2024-01-09 10:30:00,6920.0,6797,6673.0
2024-01-09 11:00:00,6839.0,6717,6595.0
2024-01-09 11:30:00,6813.0,6692,6570.0
2024-01-09 12:00:00,7043.0,6917,6791.0
2024-01-09 12:30:00,7114.0,6987,6860.0
2024-01-09 13:00:00,7474.0,7340,7207.0
2024-01-09 13:30:00,8047.0,7904,7760.0
2024-01-09 14:00:00,8133.0,7988,7842.0
2024-01-09 14:30:00,7848.0,7708,7568.0
2024-01-09 15:00:00,7524.0,7390,7255.0
2024-01-09 15:30:00,7778.0,7639,7500.0
2024-01-09 16:00:00,8357.0,8208,8059.0
2024-01-09 16:30:00,8743.0,8587,8431.0
2024-01-09 17:00:00,9211.0,9046,8882.0
2024-01-09 17:30:00,9292.0,9126,8960.0
2024-01-09 18:00:00,9278.0,9113,8947.0
2024-01-09 18:30:00,9162.0,8998,8835.0
2024-01-09 19:00:00,9054.0,8892,8731.0
2024-01-09 19:30:00,8994.0,8834,8673.0
2024-01-09 20:00:00,8940.0,8780,8620.0
2024-01-09 20:30:00,8757.0,8600,8444.0
2024-01-09 21:00:00,8524.0,8372,8220.0
2024-01-09 21:30:00,8416.0,8266,8116.0
2024-01-09 22:00:00,8270.0,8122,7975.0
2024-01-09 22:30:00,8149.0,8003,7858.0
2024-01-09 23:00:00,7916.0,7775,7633.0
2024-01-09 23:30:00,7707.0,7569,7431.0
2024-01-10 00:00:00,7576.0,7412,7248.0
2024-01-10 00:30:00,7330.0,7199,7068.0
2024-01-10 01:00:00,7107.0,6980,6853.0
2024-01-10 01:30:00,6845.0,6723,6601.0
2024-01-10 02:00:00,6679.0,6559,6440.0
2024-01-10 02:30:00,6621.0,6502,6384.0
2024-01-10 03:00:00,6585.0,6468,6350.0
2024-01-10 03:30:00,6611.0,6493,6375.0
2024-01-10 04:00:00,6645.0,6526,6408.0
2024-01-10 04:30:00,6778.0,6657,6536.0
2024-01-10 05:00:00,6926.0,6802,6678.0
2024-01-10 05:30:00,7211.0,7082,6953.0
2024-01-10 06:00:00,7477.0,7343,7209.0
2024-01-10 06:30:00,7629.0,7492,7356.0
2024-01-10 07:00:00,7741.0,7602,7464.0
2024-01-10 07:30:00,7864.0,7724,7583.0
2024-01-10 08:00:00,7792.0,7653,7514.0
2024-01-10 08:30:00,7562.0,7427,7292.0
2024-01-10 09:00:00,7422.0,7290,7157.0
2024-01-10 09:30:00,7142.0,7014,6887.0
2024-01-10 10:00:00,7108.0,6981,6854.0
2024-01-10 10:30:00,7006.0,6881,6756.0
2024-01-10 11:00:00,7099.0,6972,6845.0
2024-01-10 11:30:00,7108.0,6981,6854.0
2024-01-10 12:00:00,7222.0,7093,6964.0
2024-01-10 12:30:00,7197.0,7069,6940.0
2024-01-10 13:00:00,7241.0,7111,6982.0
2024-01-10 13:30:00,7529.0,7395,7260.0
2024-01-10 14:00:00,7849.0,7709,7569.0
2024-01-10 14:30:00,8073.0,7929,7785.0
2024-01-10 15:00:00,9048.0,8886,8725.0
2024-01-10 15:30:00,9473.0,9303,9134.0
2024-01-10 16:00:00,9709.0,9535,9362.0
2024-01-10 16:30:00,9760.0,9585,9411.0
2024-01-10 17:00:00,10142.0,9961,9780.0
2024-01-10 17:30:00,10446.0,10259,10073.0
2024-01-10 18:00:00,10540.0,10352,10164.0
2024-01-10 18:30:00,10528.0,10339,10151.0
2024-01-10 19:00:00,10480.0,10293,10106.0
2024-01-10 19:30:00,10376.0,10190,10005.0
2024-01-10 20:00:00,10184.0,10003,9821.0
2024-01-10 20:30:00,9931.0,9754,9576.0
2024-01-10 21:00:00,9565.0,9394,9223.0
2024-01-10 21:30:00,9319.0,9153,8986.0
2024-01-10 22:00:00,9068.0,8906,8744.0
2024-01-10 22:30:00,8826.0,8668,8510.0
2024-01-10 23:00:00,8479.0,8328,8176.0
2024-01-10 23:30:00,8155.0,8009,7864.0
2024-01-11 00:00:00,7995.0,7822,7649.0
2024-01-11 00:30:00,7630.0,7494,7358.0
2024-01-11 01:00:00,7367.0,7235,7104.0
2024-01-11 01:30:00,7131.0,7003,6876.0
2024-01-11 02:00:00,6963.0,6839,6714.0
2024-01-11 02:30:00,6848.0,6726,6603.0
2024-01-11 03:00:00,6793.0,6671,6550.0
2024-01-11 03:30:00,6790.0,6669,6548.0
2024-01-11 04:00:00,6819.0,6697,6575.0
2024-01-11 04:30:00,6971.0,6846,6722.0
2024-01-11 05:00:00,7212.0,7083,6954.0
2024-01-11 05:30:00,7504.0,7370,7236.0
2024-01-11 06:00:00,7669.0,7532,7395.0
2024-01-11 06:30:00,7960.0,7817,7675.0
2024-01-11 07:00:00,8225.0,8078,7931.0
2024-01-11 07:30:00,8455.0,8304,8153.0
2024-01-11 08:00:00,8374.0,8224,8075.0
2024-01-11 08:30:00,8295.0,8147,7999.0
2024-01-11 09:00:00,8488.0,8336,8185.0
2024-01-11 09:30:00,8442.0,8291,8140.0
2024-01-11 10:00:00,8392.0,8242,8092.0
2024-01-11 10:30:00,8345.0,8196,8047.0
2024-01-11 11:00:00,8287.0,8139,7991.0
2024-01-11 11:30:00,8396.0,8246,8096.0
2024-01-11 12:00:00,8311.0,8163,8014.0
2024-01-11 12:30:00,8373.0,8224,8074.0
2024-01-11 13:00:00,8497.0,8345,8194.0
2024-01-11 13:30:00,8691.0,8536,8381.0
2024-01-11 14:00:00,8747.0,8591,8434.0
2024-01-11 14:30:00,8971.0,8811,8650.0
2024-01-11 15:00:00,9328.0,9162,8995.0
2024-01-11 15:30:00,9632.0,9460,9288.0
2024-01-11 16:00:00,10114.0,9933,9753.0
2024-01-11 16:30:00,10452.0,10265,10078.0
2024-01-11 17:00:00,10761.0,10569,10376.0
2024-01-11 17:30:00,11084.0,10886,10688.0
2024-01-11 18:00:00,11116.0,10918,10719.0
2024-01-11 18:30:00,10973.0,10777,10581.0
2024-01-11 19:00:00,10788.0,10596,10403.0
2024-01-11 19:30:00,10698.0,10507,10316.0
2024-01-11 20:00:00,10475.0,10288,10101.0
2024-01-11 20:30:00,10189.0,10007,9825.0
2024-01-11 21:00:00,9853.0,9677,9501.0
2024-01-11 21:30:00,9581.0,9410,9239.0
2024-01-11 22:00:00,9346.0,9179,9012.0
2024-01-11 22:30:00,9046.0,8885,8723.0
2024-01-11 23:00:00,8709.0,8553,8398.0
2024-01-11 23:30:00,8454.0,8303,8152.0
2024-01-12 00:00:00,8244.0,8065,7887.0
2024-01-12 00:30:00,7875.0,7734,7594.0
2024-01-12 01:00:00,7587.0,7451,7316.0
2024-01-12 01:30:00,7300.0,7169,7039.0
2024-01-12 02:00:00,7184.0,7056,6928.0
2024-01-12 02:30:00,7090.0,6963,6837.0
2024-01-12 03:00:00,7012.0,6886,6761.0
2024-01-12 03:30:00,6995.0,6870,6745.0
2024-01-12 04:00:00,6997.0,6872,6747.0
2024-01-12 04:30:00,7179.0,7051,6923.0
2024-01-12 05:00:00,7294.0,7164,7033.0
2024-01-12 05:30:00,7580.0,7445,7309.0
2024-01-12 06:00:00,7772.0,7633,7494.0
2024-01-12 06:30:00,7960.0,7818,7675.0
2024-01-12 07:00:00,8043.0,7899,7755.0
2024-01-12 07:30:00,8185.0,8039,7893.0
2024-01-12 08:00:00,8246.0,8099,7952.0
2024-01-12 08:30:00,7968.0,7826,7684.0
2024-01-12 09:00:00,8033.0,7889,7746.0
2024-01-12 09:30:00,7951.0,7809,7667.0
2024-01-12 10:00:00,7825.0,7685,7545.0
2024-01-12 10:30:00,7900.0,7759,7618.0
2024-01-12 11:00:00,7900.0,7758,7617.0
2024-01-12 11:30:00,7910.0,7769,7628.0
2024-01-12 12:00:00,7957.0,7815,7672.0
2024-01-12 12:30:00,7895.0,7754,7613.0
2024-01-12 13:00:00,7913.0,7771,7630.0
2024-01-12 13:30:00,8024.0,7880,7737.0
2024-01-12 14:00:00,8158.0,8012,7867.0
2024-01-12 14:30:00,8428.0,8278,8127.0
2024-01-12 15:00:00,8634.0,8479,8325.0
2024-01-12 15:30:00,8991.0,8830,8669.0
2024-01-12 16:00:00,9323.0,9156,8990.0
2024-01-12 16:30:00,9662.0,9489,9317.0
2024-01-12 17:00:00,9976.0,9798,9619.0
2024-01-12 17:30:00,10154.0,9973,9792.0
2024-01-12 18:00:00,10321.0,10137,9952.0
2024-01-12 18:30:00,10270.0,10086,9903.0
2024-01-12 19:00:00,10151.0,9969,9788.0
2024-01-12 19:30:00,10106.0,9925,9745.0
2024-01-12 20:00:00,9868.0,9691,9515.0
2024-01-12 20:30:00,9655.0,9483,9310.0
2024-01-12 21:00:00,9359.0,9192,9025.0
2024-01-12 21:30:00,9256.0,9090,8925.0
2024-01-12 22:00:00,9020.0,8859,8698.0
2024-01-12 22:30:00,8805.0,8648,8491.0
2024-01-12 23:00:00,8517.0,8365,8213.0
2024-01-12 23:30:00,8216.0,8070,7923.0
2024-01-13 00:00:00,8037.0,7863,7689.0
2024-01-13 00:30:00,7771.0,7624,7477.0
2024-01-13 01:00:00,7469.0,7327,7186.0
2024-01-13 01:30:00,7166.0,7031,6895.0
2024-01-13 02:00:00,6973.0,6841,6709.0
2024-01-13 02:30:00,6892.0,6762,6632.0
2024-01-13 03:00:00,6810.0,6682,6553.0
2024-01-13 03:30:00,6787.0,6659,6530.0
2024-01-13 04:00:00,6739.0,6611,6484.0
2024-01-13 04:30:00,6805.0,6676,6547.0
2024-01-13 05:00:00,6820.0,6691,6562.0
2024-01-13 05:30:00,6876.0,6745,6615.0
2024-01-13 06:00:00,6948.0,6817,6686.0
2024-01-13 06:30:00,6955.0,6823,6692.0
2024-01-13 07:00:00,6880.0,6749,6619.0
2024-01-13 07:30:00,6843.0,6714,6584.0
2024-01-13 08:00:00,6797.0,6668,6540.0
2024-01-13 08:30:00,6752.0,6624,6497.0
2024-01-13 09:00:00,6491.0,6369,6246.0
2024-01-13 09:30:00,6368.0,6247,6127.0
2024-01-13 10:00:00,6440.0,6318,6197.0
2024-01-13 10:30:00,6466.0,6343,6221.0
2024-01-13 11:00:00,6508.0,6385,6262.0
2024-01-13 11:30:00,6644.0,6518,6392.0
2024-01-13 12:00:00,6731.0,6604,6476.0
2024-01-13 12:30:00,6999.0,6867,6735.0
2024-01-13 13:00:00,7180.0,7044,6908.0
2024-01-13 13:30:00,7392.0,7252,7112.0
2024-01-13 14:00:00,7749.0,7603,7456.0
2024-01-13 14:30:00,8054.0,7902,7749.0
2024-01-13 15:00:00,8619.0,8456,8293.0
2024-01-13 15:30:00,9005.0,8835,8665.0
2024-01-13 16:00:00,9354.0,9177,9000.0
2024-01-13 16:30:00,9665.0,9482,9299.0
2024-01-13 17:00:00,10091.0,9900,9709.0
2024-01-13 17:30:00,10447.0,10250,10052.0
2024-01-13 18:00:00,10544.0,10344,10145.0
2024-01-13 18:30:00,10359.0,10163,9967.0
2024-01-13 19:00:00,10126.0,9934,9742.0
2024-01-13 19:30:00,10035.0,9845,9656.0
2024-01-13 20:00:00,9936.0,9748,9560.0
2024-01-13 20:30:00,9753.0,9568,9384.0
2024-01-13 21:00:00,9519.0,9339,9159.0
2024-01-13 21:30:00,9297.0,9121,8945.0
2024-01-13 22:00:00,9075.0,8903,8732.0
2024-01-13 22:30:00,8803.0,8637,8470.0
2024-01-13 23:00:00,8429.0,8270,8110.0
2024-01-13 23:30:00,8098.0,7944,7791.0
2024-01-14 00:00:00,7892.0,7708,7524.0
2024-01-14 00:30:00,7583.0,7439,7296.0
2024-01-14 01:00:00,7334.0,7195,7056.0
2024-01-14 01:30:00,7024.0,6891,6759.0
2024-01-14 02:00:00,6886.0,6756,6625.0
2024-01-14 02:30:00,6737.0,6609,6482.0
2024-01-14 03:00:00,6651.0,6525,6400.0
2024-01-14 03:30:00,6600.0,6475,6350.0
2024-01-14 04:00:00,6580.0,6455,6331.0
2024-01-14 04:30:00,6618.0,6493,6368.0
2024-01-14 05:00:00,6668.0,6542,6416.0
2024-01-14 05:30:00,6763.0,6635,6507.0
2024-01-14 06:00:00,6741.0,6613,6486.0
2024-01-14 06:30:00,6690.0,6564,6437.0
2024-01-14 07:00:00,6672.0,6546,6420.0
2024-01-14 07:30:00,6629.0,6503,6378.0
2024-01-14 08:00:00,6502.0,6379,6256.0
2024-01-14 08:30:00,6517.0,6394,6270.0
2024-01-14 09:00:00,6784.0,6656,6528.0
2024-01-14 09:30:00,6925.0,6794,6663.0
2024-01-14 10:00:00,6814.0,6685,6556.0
2024-01-14 10:30:00,6797.0,6668,6540.0
2024-01-14 11:00:00,6750.0,6622,6495.0
2024-01-14 11:30:00,6525.0,6401,6278.0
2024-01-14 12:00:00,6629.0,6503,6378.0
2024-01-14 12:30:00,6701.0,6574,6448.0
2024-01-14 13:00:00,6850.0,6720,6591.0
2024-01-14 13:30:00,6876.0,6745,6615.0
2024-01-14 14:00:00,7185.0,7049,6913.0
2024-01-14 14:30:00,7063.0,6929,6796.0
2024-01-14 15:00:00,7443.0,7302,7161.0
2024-01-14 15:30:00,7696.0,7550,7405.0
2024-01-14 16:00:00,7988.0,7837,7686.0
2024-01-14 16:30:00,7981.0,7830,7679.0
2024-01-14 17:00:00,8480.0,8320,8159.0
2024-01-14 17:30:00,8753.0,8588,8422.0
2024-01-14 18:00:00,8844.0,8677,8510.0
2024-01-14 18:30:00,8920.0,8751,8582.0
2024-01-14 19:00:00,8799.0,8632,8466.0
2024-01-14 19:30:00,8801.0,8635,8468.0
2024-01-14 20:00:00,8817.0,8651,8484.0
2024-01-14 20:30:00,8659.0,8496,8332.0
2024-01-14 21:00:00,8411.0,8252,8093.0
2024-01-14 21:30:00,8233.0,8078,7922.0
2024-01-14 22:00:00,8136.0,7982,7828.0
2024-01-14 22:30:00,7968.0,7818,7667.0
2024-01-14 23:00:00,7727.0,7580,7434.0
2024-01-14 23:30:00,7540.0,7397,7254.0
2024-01-15 00:00:00,7405.0,7233,7060.0
2024-01-15 00:30:00,7186.0,7087,6988.0
2024-01-15 01:00:00,7087.0,6989,6892.0
2024-01-15 01:30:00,6788.0,6695,6601.0
2024-01-15 02:00:00,6653.0,6561,6469.0
2024-01-15 02:30:00,6589.0,6498,6408.0
2024-01-15 03:00:00,6496.0,6407,6318.0
2024-01-15 03:30:00,6543.0,6453,6363.0
2024-01-15 04:00:00,6578.0,6488,6397.0
2024-01-15 04:30:00,6732.0,6639,6547.0
2024-01-15 05:00:00,6961.0,6865,6770.0
2024-01-15 05:30:00,7248.0,7148,7049.0
2024-01-15 06:00:00,7489.0,7386,7283.0
2024-01-15 06:30:00,7658.0,7552,7447.0
2024-01-15 07:00:00,7985.0,7875,7765.0
2024-01-15 07:30:00,8218.0,8104,7991.0
2024-01-15 08:00:00,8269.0,8155,8041.0
2024-01-15 08:30:00,8351.0,8236,8121.0
2024-01-15 09:00:00,8243.0,8130,8016.0
2024-01-15 09:30:00,8172.0,8059,7947.0
2024-01-15 10:00:00,8103.0,7991,7880.0
2024-01-15 10:30:00,7953.0,7844,7734.0
2024-01-15 11:00:00,7870.0,7762,7653.0
2024-01-15 11:30:00,7849.0,7741,7633.0
2024-01-15 12:00:00,7917.0,7808,7699.0
2024-01-15 12:30:00,7735.0,7629,7522.0
2024-01-15 13:00:00,7702.0,7596,7490.0
2024-01-15 13:30:00,7597.0,7492,7387.0
2024-01-15 14:00:00,7554.0,7450,7346.0
2024-01-15 14:30:00,7514.0,7411,7307.0
2024-01-15 15:00:00,7531.0,7427,7324.0
2024-01-15 15:30:00,7791.0,7684,7577.0
2024-01-15 16:00:00,8051.0,7940,7829.0
2024-01-15 16:30:00,8182.0,8069,7957.0
2024-01-15 17:00:00,8557.0,8439,8321.0
2024-01-15 17:30:00,8534.0,8416,8299.0
2024-01-15 18:00:00,8529.0,8411,8294.0
2024-01-15 18:30:00,8478.0,8361,8244.0
2024-01-15 19:00:00,8315.0,8201,8086.0
2024-01-15 19:30:00,8393.0,8277,8162.0
2024-01-15 20:00:00,8387.0,8271,8156.0
2024-01-15 20:30:00,8192.0,8079,7966.0
2024-01-15 21:00:00,7991.0,7881,7771.0
2024-01-15 21:30:00,7949.0,7840,7730.0
2024-01-15 22:00:00,7850.0,7742,7634.0
2024-01-15 22:30:00,7777.0,7670,7563.0
2024-01-15 23:00:00,7600.0,7496,7391.0
2024-01-15 23:30:00,7414.0,7312,7210.0
2024-01-16 00:00:00,7323.0,7210,7097.0
2024-01-16 00:30:00,7054.0,6956,6859.0
2024-01-16 01:00:00,7006.0,6910,6813.0
2024-01-16 01:30:00,6665.0,6573,6482.0
2024-01-16 02:00:00,6481.0,6391,6302.0
2024-01-16 02:30:00,6423.0,6334,6246.0
2024-01-16 03:00:00,6335.0,6247,6160.0
2024-01-16 03:30:00,6352.0,6265,6177.0
2024-01-16 04:00:00,6410.0,6321,6233.0
2024-01-16 04:30:00,6567.0,6477,6386.0
2024-01-16 05:00:00,6738.0,6645,6552.0
2024-01-16 05:30:00,7065.0,6968,6870.0
2024-01-16 06:00:00,7238.0,7138,7038.0
2024-01-16 06:30:00,7467.0,7364,7261.0
2024-01-16 07:00:00,7606.0,7502,7397.0
2024-01-16 07:30:00,7772.0,7665,7558.0
2024-01-16 08:00:00,7548.0,7444,7340.0
2024-01-16 08:30:00,7601.0,7496,7392.0
2024-01-16 09:00:00,7392.0,7290,7188.0
2024-01-16 09:30:00,7532.0,7428,7324.0
2024-01-16 10:00:00,7458.0,7356,7253.0
2024-01-16 10:30:00,7708.0,7601,7495.0
2024-01-16 11:00:00,7638.0,7533,7428.0
2024-01-16 11:30:00,7430.0,7328,7226.0
2024-01-16 12:00:00,7422.0,7320,7218.0
2024-01-16 12:30:00,7614.0,7509,7404.0
2024-01-16 13:00:00,7399.0,7297,7195.0
2024-01-16 13:30:00,7664.0,7558,7453.0
2024-01-16 14:00:00,7862.0,7754,7646.0
2024-01-16 14:30:00,8042.0,7932,7821.0
2024-01-16 15:00:00,7930.0,7821,7712.0
2024-01-16 15:30:00,8177.0,8064,7952.0
2024-01-16 16:00:00,8208.0,8095,7982.0
2024-01-16 16:30:00,8615.0,8496,8378.0
2024-01-16 17:00:00,8556.0,8438,8321.0
2024-01-16 17:30:00,8674.0,8554,8435.0
2024-01-16 18:00:00,8884.0,8762,8639.0
2024-01-16 18:30:00,8762.0,8641,8521.0
2024-01-16 19:00:00,8699.0,8580,8460.0
2024-01-16 19:30:00,8627.0,8508,8389.0
2024-01-16 20:00:00,8653.0,8534,8414.0
2024-01-16 20:30:00,8492.0,8375,8258.0
2024-01-16 21:00:00,8361.0,8246,8131.0
2024-01-16 21:30:00,8234.0,8121,8007.0
2024-01-16 22:00:00,8096.0,7985,7873.0
2024-01-16 22:30:00,8024.0,7913,7803.0
2024-01-16 23:00:00,7772.0,7665,7558.0
2024-01-16 23:30:00,7593.0,7488,7384.0
2024-01-17 00:00:00,7467.0,7351,7236.0
2024-01-17 00:30:00,7248.0,7119,6989.0
2024-01-17 01:00:00,7055.0,6929,6803.0
2024-01-17 01:30:00,6766.0,6645,6524.0
2024-01-17 02:00:00,6582.0,6464,6347.0
2024-01-17 02:30:00,6501.0,6385,6269.0
2024-01-17 03:00:00,6468.0,6353,6237.0
2024-01-17 03:30:00,6489.0,6373,6257.0
2024-01-17 04:00:00,6549.0,6432,6315.0
2024-01-17 04:30:00,6704.0,6585,6465.0
2024-01-17 05:00:00,6853.0,6731,6608.0
2024-01-17 05:30:00,7121.0,6994,6866.0
2024-01-17 06:00:00,7401.0,7268,7136.0
2024-01-17 06:30:00,7550.0,7416,7281.0
2024-01-17 07:00:00,7762.0,7624,7485.0
2024-01-17 07:30:00,7961.0,7819,7677.0
2024-01-17 08:00:00,7807.0,7667,7528.0
2024-01-17 08:30:00,7669.0,7532,7395.0
